City Name,State,Population,lat,lng
Ft Defiance,Navajo Nation,492,,
Ramah,Navajo Nation,294,,
Pine Hill,Navajo Nation,215,,
Magdalena,Navajo Nation,785,,
Magdalena,Navajo Nation,210,,
Canoncito,Navajo Nation,1320,,
Ft Defiance,Navajo Nation,2066,,
Ft Defiance,Navajo Nation,763,,
Tohatchi,Navajo Nation,240,,
Magdalena,Navajo Nation,28,,
Gallup,Navajo Nation,26,,
Ft Defiance,Navajo Nation,715,,
Ft Defiance,Navajo Nation,903,,
Ft Defiance,Navajo Nation,739,,
Ft Defiance,Navajo Nation,862,,
Ft Defiance,Navajo Nation,3950,,
Ft Defiance,Navajo Nation,1108,,
Ft Defiance,Navajo Nation,462,,
Ft Defiance,Navajo Nation,133,,
Ft Defiance,Navajo Nation,352,,
Ft Defiance,Navajo Nation,1953,,
Ft Defiance,Navajo Nation,1142,,
Shiprock,Navajo Nation,120,,
Crownpoint,Navajo Nation,1024,,
Ft Defiance,Navajo Nation,1481,,
Monument Valley,Navajo Nation,303,,
Monument Valley,Navajo Nation,300,,
Blanding,Navajo Nation,700,,
Ft Defiance,Navajo Nation,1023,,
Ft Defiance,Navajo Nation,424,,
Monument Valley,Navajo Nation,275,,
Ft Defiance,Navajo Nation,301,,
Ft Defiance,Navajo Nation,294,,
Ft Defiance,Navajo Nation,58,,
Alamo,Nevada,900,37.3771,-115.1678
Battle Mountain,Nevada,350,40.6299,-116.9518
Beatty,Nevada,1024,36.9474,-116.7337
Carson City,Nevada,59000,39.1511,-119.7476
Carson City,Nevada,60,39.1511,-119.7476
Reno,Nevada,328,39.5497,-119.8483
Elko,Nevada,100,40.8381,-115.7678
Gerlach,Nevada,350,40.6452,-119.3614
Eureka,Nevada,340,39.5112,-115.9658
Eureka,Nevada,450,39.5112,-115.9658
Fallon,Nevada,9184,39.4737,-118.7779
Fallon,Nevada,90,39.4737,-118.7779
Pasadena,Nevada,250,36.19412499458702,-115.0422669298205
Fernley,Nevada,23064,39.5627,-119.1906
Gardnerville,Nevada,11300,38.939,-119.7369
Gardnerville,Nevada,40,38.939,-119.7369
Gerlach,Nevada,180,40.6452,-119.3614
Goldfield,Nevada,350,37.7121,-117.2378
Hawthorne,Nevada,280,38.5253,-118.626
Jackpot,Nevada,1240,41.9797,-114.6645
Las Vegas,Nevada,108,36.2333,-115.2654
Las Vegas,Nevada,66,36.2333,-115.2654
Las Vegas,Nevada,60,36.2333,-115.2654
Overton,Nevada,8500,36.5380725,-114.4436274
Winnemucca,Nevada,200,40.9645,-117.7247
Mcgill,Nevada,470,39.4019,-114.7775
Pahrump,Nevada,40,36.2235,-115.9974
Mesquite,Nevada,26000,36.8032,-114.133
Minden,Nevada,3500,38.9632,-119.7683
Panaca,Nevada,900,37.7881,-114.4005
Pioche,Nevada,700,37.9519,-114.4434
Pioche,Nevada,60,37.9519,-114.4434
Reno,Nevada,510,39.5497,-119.8483
Round Mountain,Nevada,250,38.6942734,-117.1614405
Silver Springs,Nevada,3070,39.3826,-119.2148
Stagecoach,Nevada,1628,39.3656,-119.3832
Wellington,Nevada,1545,38.7567294,-119.377463
Yerington,Nevada,5050,38.9554,-119.1101
Zephyr Cove,Nevada,1200,39.0082,-119.9307
Zephyr Cove,Nevada,325,39.0082,-119.9307
Fallon,Nevada,300,39.4737,-118.7779
Sloan,Nevada,60,35.9325001,-115.19681
Fallon,Nevada,3000,39.4737,-118.7779
Carson City,Nevada,5962,39.1511,-119.7476
Glenbrook,Nevada,1000,39.0986,-119.9341
Hawthorne,Nevada,300,38.5253,-118.626
Henderson,Nevada,50,36.0133,-115.0381
North Las Vegas,Nevada,100,36.2883,-115.0888
Tonopah,Nevada,40,38.0822,-117.2246
Reno,Nevada,40,39.5497,-119.8483
Reno,Nevada,60,39.5497,-119.8483
Reno,Nevada,54,39.5497,-119.8483
Amargosa Valley,Nevada,185,36.5424,-116.4877
Hawthorne,Nevada,85,38.5253,-118.626
Ft Wayne,Nevada,50,36.26960415911443,-115.16553858389288
Mccarran,Nevada,13361,36.0861034,-115.1611197919236
Elko,Nevada,351,40.8381,-115.7678
Ely,Nevada,140,39.265,-114.8708
Spring Creek,Nevada,110,40.745,-115.5983
Las Vegas,Nevada,136,36.2333,-115.2654
Las Vegas,Nevada,7000,36.2333,-115.2654
Las Vegas,Nevada,25,36.2333,-115.2654
Beatty,Nevada,90,36.9474,-116.7337
Reno,Nevada,38,39.5497,-119.8483
Pahrump,Nevada,224,36.2235,-115.9974
Mina,Nevada,65,38.3898,-118.1115
Amargosa Valley,Nevada,248,36.5424,-116.4877
Reno,Nevada,188,39.5497,-119.8483
Fallon,Nevada,75,39.4737,-118.7779
Carson City,Nevada,180,39.1511,-119.7476
Jarbidge,Nevada,200,41.874658,-115.430533
Westlake,Nevada,1051,39.52179463357781,-119.88399888078432
Winnemucca,Nevada,35,40.9645,-117.7247
Yerington,Nevada,255,38.9554,-119.1101
Pahrump,Nevada,200,36.2235,-115.9974
Sparks,Nevada,50,39.5736,-119.7161
Minden,Nevada,6152,38.9632,-119.7683
Reno,Nevada,90,39.5497,-119.8483
Henderson,Nevada,54,36.0133,-115.0381
Las Vegas,Nevada,54,36.2333,-115.2654
Crescent Valley,Nevada,83,40.4198,-116.5753
Las Vegas,Nevada,50,36.2333,-115.2654
Henderson,Nevada,3025,36.0133,-115.0381
Elko,Nevada,300,40.8381,-115.7678
Elko,Nevada,125,40.8381,-115.7678
Pahrump,Nevada,70,36.2235,-115.9974
Fallon,Nevada,105,39.4737,-118.7779
Bluffdale,Nevada,46,,
Reno,Nevada,120,39.5497,-119.8483
Carson City,Nevada,160,39.1511,-119.7476
Reno,Nevada,175,39.5497,-119.8483
Reno,Nevada,41,39.5497,-119.8483
Las Vegas,Nevada,150,36.2333,-115.2654
Spring Creek,Nevada,3637,40.745,-115.5983
Las Vegas,Nevada,240,36.2333,-115.2654
Golconda,Nevada,60,40.9522,-117.4997
Pahrump,Nevada,36,36.2235,-115.9974
Pahrump,Nevada,33,36.2235,-115.9974
Sparks,Nevada,1310,39.5736,-119.7161
Golconda,Nevada,600,40.9522,-117.4997
Schenectady,New York,55,42.8025,-73.9275
Knox,New York,60,42.6711876,-74.115685
East Berne,New York,30,42.6164662,-74.0745747
Berne,New York,650,42.6253546,-74.1334647
Greenville,New York,30,40.9986,-73.8189
Westerlo,New York,220,42.5150785,-74.0454099
Castleton-On-Hudson,New York,25,42.5332,-73.7491
Alfred,New York,1300,42.2542334,-77.7906062
Andover,New York,1130,42.1564581,-77.7955509
Belfast,New York,850,42.3428443,-78.1113975
Belmont,New York,2400,42.2226,-78.0327
Canaseraga,New York,900,42.4618,-77.7773
Caneadea,New York,2000,42.3864543,-78.1536209
Bolivar,New York,1640,42.0670399,-78.1669081
Neptune,New York,54,40.5810109,-73.974574
Hilton,New York,200,43.29,-77.7925
Belfast,New York,40,42.3428443,-78.1113975
Belmont,New York,30,42.2226,-78.0327
Fairport,New York,55,43.099,-77.4427
Friendship,New York,180,42.2064566,-78.1375099
Bolivar,New York,52,42.0670399,-78.1669081
Goodlettsville,New York,25,,
Johnson City,New York,16578,42.123,-75.9624
Harpursville,New York,992,42.1784124,-75.6246298
Vestal,New York,60,42.0850703,-76.053813
Port Crane,New York,187,42.1642428,-75.8335265
Tuckahoe,New York,125,40.9531,-73.823
Tuckahoe,New York,170,40.9531,-73.823
Port Crane,New York,110,42.1642428,-75.8335265
Bainbridge,New York,72,42.2935152,-75.4792592
Binghamton,New York,45,42.1014,-75.9093
Vestal,New York,100,42.0850703,-76.053813
Advance,New York,225,40.67561215,-73.89517237616593
Castle Creek,New York,122,42.2275753,-75.918253
Apalachin,New York,50,42.0639,-76.1567
Port Crane,New York,140,42.1642428,-75.8335265
Binghamton,New York,100,42.1014,-75.9093
Binghamton,New York,300,42.1014,-75.9093
Franklinville,New York,1760,42.3370091,-78.4580762
Little Valley,New York,1188,42.252563,-78.80559
Otto,New York,24,42.356173,-78.8317
Portville,New York,1040,42.0386764,-78.3408496
Salamanca,New York,5815,42.1631,-78.7233
East Brunswick,New York,28,,
Yorkshire,New York,550,42.5300624,-78.4727976
Bradford,New York,37,42.3711837,-77.1088596
Perrysburg,New York,584,42.4578945,-79.00082542479993
Olean,New York,42,42.0819,-78.4321
Orchard Park,New York,100,42.7670376,-78.7435517
Olean,New York,25,42.0819,-78.4321
Aurora,New York,400,42.7324505,-78.6315537
Port Byron,New York,45,43.0366,-76.6263
Aurora,New York,290,42.7324505,-78.6315537
Fredonia,New York,10400,42.4407,-79.3319
Sinclairville,New York,772,42.2653,-79.259
Mayville,New York,45,42.2531,-79.503
Nicholasville,New York,25,,
Stockton,New York,40,42.317558,-79.355879
Clymer,New York,500,42.020888,-79.63005
Victor,New York,75,42.9825634,-77.4088794
Mayville,New York,125,42.2531,-79.503
Big Flats,New York,266,42.1372967,-76.9369067
Horseheads,New York,15000,42.1669832,-76.8202973
Goodlettsville,New York,25,,
Norwich,New York,56,42.5333,-75.5227
Sherburne,New York,112,42.6781266,-75.4985123
Guilford,New York,350,42.4042433,-75.4896253
New Berlin,New York,1500,42.6239023,-75.3321363
Oxford,New York,40,42.4420181,-75.5976855
Ellenburg Depot,New York,750,44.9058729,-73.8009813
Peru,New York,2700,44.578486,-73.527031
Plattsburgh,New York,1300,44.6951,-73.4563
Ellenburg Depot,New York,1154,44.9058729,-73.8009813
West Chazy,New York,108,44.8178,-73.5116
Keeseville,New York,46,44.5035,-73.4812
Saranac,New York,50,44.651559,-73.743668
Mooers Forks,New York,120,44.9580936,-73.6406994
Copake,New York,950,42.1035545,-73.5496591
Hudson,New York,3100,42.2515,-73.7859
Hudson,New York,150,42.2515,-73.7859
Hudson,New York,120,42.2515,-73.7859
Nassau,New York,50,40.7352994,-73.5615778
Valatie,New York,36,42.4134,-73.6779
Germantown,New York,25,42.1345339,-73.8917982
Livingston,New York,114,42.7360902,-77.7781416
Thomaston,New York,40,40.7875,-73.7153
West Lebanon,New York,69,42.4861933,-73.4662217
New York,New York,55,40.6943,-73.9249
Ghent,New York,350,42.3292525,-73.6156736
Valatie,New York,78,42.4134,-73.6779
Valatie,New York,46,42.4134,-73.6779
New Rochelle,New York,35,40.9304,-73.7836
Tarrytown,New York,230,41.0647,-73.8672
Germantown,New York,264,42.1345339,-73.8917982
Portland,New York,25,42.37978,-79.467547
Goodlettsville,New York,25,,
Hudson,New York,164,42.2515,-73.7859
Ithaca,New York,122,42.4442,-76.5032
Middletown,New York,253,41.4459,-74.4236
Pittsfield,New York,355,42.638685,-75.2812794
Killawog,New York,250,42.4006284,-76.020758
Homer,New York,30,42.6370141,-76.1788174
Margaretville,New York,400,42.1458,-74.6503
Downsville,New York,150,42.0833,-74.9966
Downsville,New York,617,42.0833,-74.9966
Hancock,New York,133,41.9542233,-75.2805401
Fishs Eddy,New York,150,41.9636984,-75.1748916
Fleischmanns,New York,352,42.1552,-74.5335
Franklin,New York,481,42.3415,-75.1659
Margaretville,New York,48,42.1458,-74.6503
Hancock,New York,1182,41.9542233,-75.2805401
Roxbury,New York,600,42.2839739,-74.5648747
Walton,New York,3010,42.1695296,-75.1293351
Delhi,New York,144,42.2781401,-74.9159946
Delhi,New York,61,42.2781401,-74.9159946
Unadilla,New York,49,42.3253586,-75.3123969
Walton,New York,165,42.1695296,-75.1293351
Wappingers Falls,New York,115,41.5984,-73.9181
Wappingers Falls,New York,100,41.5984,-73.9181
Carmel,New York,24,41.4266361,-73.6788272
Stamford,New York,100,42.4073024,-74.614318
Skokie,New York,100,41.1685171,-74.02381360000001
Brewster,New York,800,41.397,-73.6151
Hopewell Jctn,New York,1200,41.5810881,-73.81066881611866
Lagrangeville,New York,160,41.650927,-73.7629088
Poughkeepsie,New York,1050,41.695,-73.9211
Poughkeepsie,New York,6928,41.695,-73.9211
Hopewell Jctn,New York,275,41.5810881,-73.81066881611866
Hyde Park,New York,450,41.784195600000004,-73.93739119578458
Poughkeepsie,New York,70,41.695,-73.9211
Pleasantville,New York,50,41.1377,-73.7828
Poughkeepsie,New York,504,41.695,-73.9211
Monsey,New York,150,41.1181,-74.0682
,New York,200,,
Wappingers Falls,New York,185,41.5984,-73.9181
Hudson,New York,37,42.2515,-73.7859
Wappingers Falls,New York,100,41.5984,-73.9181
Pawling,New York,200,41.5618381,-73.6026148
Amenia,New York,800,41.8495129,-73.5573194
Millbrook,New York,194,41.7842,-73.6937
Millbrook,New York,350,41.7842,-73.6937
Wingdale,New York,79,41.6376,-73.5687
Hyde Park,New York,350,41.784195600000004,-73.93739119578458
Brooklyn,New York,100,40.6501,-73.9496
Mount Vernon,New York,614,40.9136,-73.8291
Carmel,New York,80,41.4266361,-73.6788272
Millbrook,New York,200,41.7842,-73.6937
Wappingers Falls,New York,77,41.5984,-73.9181
Ancramdale,New York,118,42.0181473,-73.5912358
Fishkill,New York,200,41.5355745,-73.898702
Red Hook,New York,321,41.9950819,-73.8755918
Elmsford,New York,300,41.0541,-73.8143
Poughkeepsie,New York,400,41.695,-73.9211
Rhinebeck,New York,35,41.9267604,-73.912763
New York,New York,30,40.6943,-73.9249
Amenia,New York,55,41.8495129,-73.5573194
Wappingers Falls,New York,600,41.5984,-73.9181
Hopewell Junction,New York,200,41.5805,-73.8103
Amenia,New York,70,41.8495129,-73.5573194
Hopewell Jctn,New York,900,41.5810881,-73.81066881611866
Lagrangeville,New York,980,41.650927,-73.7629088
Hopewell Jctn,New York,64,41.5810881,-73.81066881611866
Hopewell Junction,New York,400,41.5805,-73.8103
Hopewell Junction,New York,100,41.5805,-73.8103
Wappingers Falls,New York,97,41.5984,-73.9181
Brewster,New York,35,41.397,-73.6151
Poughkeepsie,New York,72,41.695,-73.9211
Lagrangeville,New York,1180,41.650927,-73.7629088
Poughkeepsie,New York,58,41.695,-73.9211
East Fishkill,New York,64,41.5533306,-73.7956214
Pleasant Valley,New York,40,41.7455573,-73.8205859
Poughkeepsie,New York,35,41.695,-73.9211
Wappinger Falls,New York,56,41.589933247736376,-73.93417828245882
Collins,New York,95,42.49645,-78.920589
Springville,New York,4266,42.5084,-78.6696
East Aurora,New York,90,42.7667,-78.6172
Colden,New York,40,42.6442234,-78.6845805
Essex,New York,350,44.0638879,-73.7542043
Keeseville,New York,2300,44.5035,-73.4812
Port Henry,New York,1831,44.04352205,-73.46410781226794
Ausable Forks,New York,234,42.748875999999996,-73.85483824902039
Newcomb,New York,250,43.969592,-74.164925
Ray Brook,New York,2400,44.2986109,-74.0754939
Schroon Lake,New York,50,43.8345,-73.7647
Chateaugay,New York,1100,44.926648,-74.079781
Brushton,New York,900,44.8308,-74.5117
Moira,New York,160,44.818133,-74.555969
Moira,New York,100,44.818133,-74.555969
Johnstown,New York,8154,43.0073,-74.3755
Guilderland,New York,78,42.704522,-73.911513
Saddle River,New York,17,41.09171307827081,-74.07896681175416
Selkirk,New York,46,42.5323027,-73.7984563
Broadalbin,New York,720,43.0586846,-74.1965206
St. Johnsville,New York,500,42.9981274,-74.6829225
Caroga Lake,New York,180,43.1352,-74.481
Middle Grove,New York,20,43.0897964,-73.9179022
Midland Park,New York,20,40.5765576,-74.09863803903832
Selkirk,New York,66,42.5323027,-73.7984563
Stamford,New York,126,42.4073024,-74.614318
Amsterdam,New York,40,42.942,-74.1906
Amsterdam,New York,145,42.942,-74.1906
Ballston Spa,New York,48,43.0068,-73.8525
Hensonville,New York,490,42.2898074,-74.2165307
Tannersville,New York,629,42.1936,-74.135
Kingston,New York,85,41.9295,-73.9968
Wappingers Falls,New York,424,41.5984,-73.9181
Cairo,New York,701,42.2989749,-73.9984659
Wappingers Falls,New York,201,41.5984,-73.9181
Cairo,New York,71,42.2989749,-73.9984659
Windham,New York,166,42.3073066,-74.2520875
Windham,New York,456,42.3073066,-74.2520875
Long Lake,New York,800,43.973052,-74.421043
Long Lake,New York,90,43.973052,-74.421043
Indian Lake,New York,400,43.782497,-74.272041
Piseco,New York,25,43.4484024,-74.518484
Fort Plain,New York,23,42.9316,-74.6278
Sauquoit,New York,77,43.0042365,-75.2598859
Dolgeville,New York,2166,43.1031,-74.7749
Frankfort,New York,2995,43.038959,-75.070436
Herkimer,New York,7606,43.4911326,-74.9481252
Middleville,New York,512,43.1384,-74.9707
Newport,New York,740,43.185904,-75.014648
Old Forge,New York,1766,43.706,-74.9722
Poland,New York,508,42.1466962,-79.1084697
Van Hornesville,New York,72,42.8950724,-74.8276495
Newport,New York,900,43.185904,-75.014648
Utica,New York,150,43.0962,-75.2261
Stamford,New York,100,42.4073024,-74.614318
West Winfield,New York,130,42.8838,-75.1914
Syracuse,New York,2780,43.0407,-76.1437
Old Forge,New York,50,43.706,-74.9722
Lyons Falls,New York,25,43.617,-75.3618
,New York,8000,,
Mount Morris,New York,3500,42.7256184,-77.8741695
Oriskany,New York,49,43.1568,-75.3335
Cazenovia,New York,75,42.9300668,-75.8526969
Fort Plain,New York,2250,42.9316,-74.6278
Fultonville,New York,740,42.9463,-74.3704
St. Johnsville,New York,1700,42.9981274,-74.6829225
Wappinger Falls,New York,81,41.589933247736376,-73.93417828245882
Wappinger Falls,New York,50,41.589933247736376,-73.93417828245882
Guilderland,New York,80,42.704522,-73.911513
Guilderland,New York,150,42.704522,-73.911513
Brooklyn,New York,100,40.6501,-73.9496
Amsterdam,New York,200,42.942,-74.1906
Amsterdam,New York,330,42.942,-74.1906
Fultonville,New York,70,42.9463,-74.3704
Sprakers,New York,75,42.8914624,-74.5134719
Amsterdam,New York,25,42.942,-74.1906
Hagaman,New York,50,42.9728,-74.1545
Watertown,New York,240,43.9734,-75.9094
Sauquoit,New York,2700,43.0042365,-75.2598859
Clayville,New York,445,42.9748,-75.2489
Skaneateles,New York,58,42.947011,-76.4291017
Syracuse,New York,78,43.0407,-76.1437
Lafayette,New York,200,42.892289,-76.1052019
Naples,New York,1250,42.6160647,-77.4030253
Canandaigua,New York,318,42.850682,-77.31914542488306
Stony Point,New York,215,41.2295386,-73.9870847
Poughkeepsie,New York,250,41.695,-73.9211
Walden,New York,34,41.5603,-74.1879
Rock Tavern,New York,169,41.4662049,-74.1912587
Poughkeepsie,New York,111,41.695,-73.9211
Chester,New York,3448,41.357,-74.2768
Cornwall-On-Hudson,New York,9700,41.4369,-74.0145
Highland Falls,New York,4101,41.3643,-73.9682
Maybrook,New York,3500,41.4881,-74.213
Monroe,New York,9753,41.3304767,-74.1866348
Monroe,New York,120,41.3304767,-74.1866348
Monroe,New York,196,41.3304767,-74.1866348
Newburgh,New York,29000,41.5000767,-74.0098299
Port Jervis,New York,9000,41.3783,-74.691
Goshen,New York,180,41.4021497,-74.3242129
Unionville,New York,615,41.3013,-74.5619
Central Valley,New York,10845,41.3317605,-74.120978
Newburgh,New York,22282,41.5000767,-74.0098299
Middletown,New York,184,41.4459,-74.4236
Slate Hill,New York,118,41.3909274,-74.4765471
Blooming Grove,New York,300,41.4092605,-74.1951475
Blooming Grove,New York,208,41.4092605,-74.1951475
Washingtonville,New York,488,41.4297,-74.1577
Rock Tavern,New York,121,41.4662049,-74.1912587
Sloatsburg,New York,312,41.162,-74.1902
Blooming Grove,New York,131,41.4092605,-74.1951475
Blooming Grove,New York,550,41.4092605,-74.1951475
Slate Hill,New York,250,41.3909274,-74.4765471
Monroe,New York,46477,41.3304767,-74.1866348
Monroe,New York,128,41.3304767,-74.1866348
Warwick,New York,1147,41.256483,-74.3598755
Goshen,New York,850,41.4021497,-74.3242129
Campbell Hall,New York,259,41.4506548,-74.2659071
Montgomery,New York,215,42.8941269,-74.4099745
Blooming Grove,New York,60,41.4092605,-74.1951475
Blooming Grove,New York,3400,41.4092605,-74.1951475
Poughkeepsie,New York,290,41.695,-73.9211
Monroe,New York,25,41.3304767,-74.1866348
Slate Hill,New York,525,41.3909274,-74.4765471
Abington,New York,25,40.71351505855103,-73.54544668643099
Goshen,New York,180,41.4021497,-74.3242129
Otisville,New York,1225,41.4714,-74.5397
Elmwood Park,New York,25,43.01724605,-76.16779379712972
Orangeburg,New York,1144,41.0488,-73.9408
Patterson,New York,150,41.513726,-73.6062323
Monroe,New York,350,41.3304767,-74.1866348
Port Jervis,New York,210,41.3783,-74.691
New City,New York,96,41.1542,-73.9912
Warwick,New York,87,41.256483,-74.3598755
Mountainville,New York,75,41.4033452,-74.0780432
Goshen,New York,30,41.4021497,-74.3242129
New Windsor,New York,25,41.4767605,-74.0237519
Slate Hill,New York,500,41.3909274,-74.4765471
Harriman,New York,50,41.3088,-74.1445
Holley,New York,2150,43.2247,-78.0292
North Chili,New York,120,43.1197837,-77.8055632
Orwell,New York,150,43.5747959,-75.996258
Mexico,New York,80,43.459514,-76.228818
Fulton,New York,275,43.3171,-76.4167
North Syracuse,New York,25,43.1339,-76.1304
Goodletsville,New York,25,,
Syracuse,New York,25,43.0407,-76.1437
Edmeston,New York,890,42.6978509,-75.2437763
Hartwick,New York,416,42.6597973,-75.0487708
Unadilla,New York,1128,42.3253586,-75.3123969
Oneonta,New York,106,42.4551,-75.0666
Oneonta,New York,145,42.4551,-75.0666
Laurens,New York,49,42.530633,-75.0896077
Edmeston,New York,165,42.6978509,-75.2437763
Cooperstown,New York,72,42.6996,-74.93
Cooperstown,New York,75,42.6996,-74.93
Cherry Valley,New York,576,42.7956295,-74.7532018
Portland,New York,295,42.37978,-79.467547
Oneonta,New York,65,42.4551,-75.0666
Yorktown,New York,150,41.2956496,-73.80819
Sidney,New York,44,42.3157824,-75.392776
Cooperstown,New York,40,42.6996,-74.93
Oneonta,New York,90,42.4551,-75.0666
Mahopac,New York,25,41.3688,-73.7414
Mahopac,New York,25,41.3688,-73.7414
Mahopac,New York,5000,41.3688,-73.7414
Cold Spring,New York,2666,41.4191,-73.9545
South Salem,New York,25,41.2723173,-73.5529034
Carmel,New York,300,41.4266361,-73.6788272
Garrison,New York,53,41.3839827,-73.945694
Carmel,New York,45,41.4266361,-73.6788272
Cold Spring,New York,25,41.4191,-73.9545
Hoosick Falls,New York,50,42.9009,-73.35
Guilderland,New York,120,42.704522,-73.911513
Troy,New York,40,42.7354,-73.6751
Troy,New York,250,42.7354,-73.6751
Schaghticoke,New York,300,42.8944113,-73.5872328
West Nyack,New York,270000,41.0907,-73.9714
Bear Mountain,New York,3564,41.3129068,-74.0061627
Norfolk,New York,2300,44.8015854,-74.9909855
Star Lake,New York,1250,44.1613,-75.0363
Canton,New York,82,44.5956163,-75.1690942
Watertown,New York,150,43.9734,-75.9094
Wanakena,New York,100,44.1339512,-74.9210219
